timeStep;demandHeat;demandElectricity;PV2;GasBoiler2;Battery2Discharge;Battery2Charge;ElecBuy;ElecSell;Battery2SOC;Cost;Price;positiveDemandHeat;positiveDemandHeatTotal;positiveDemandElectricity;plusPV2;plusGasBoiler2;plusBattery2Discharge;plusBattery2Charge;plusElecBuy;plusElecSell
0.00;-0.52;-0.56;0.00;0.53;9.00;0.00;0.00;8.44;2.40;-0.26;0.25;0.52;0.52;0.56;0.00;0.52;8.82;0.00;0.00;-8.44
1.00;-1.29;-0.38;0.00;1.32;0.41;0.00;0.00;0.03;0.10;0.02;0.25;1.29;1.29;0.38;0.00;1.29;0.40;0.00;0.00;-0.03
2.00;-0.77;-0.37;0.00;0.79;0.00;0.00;0.37;0.00;0.00;0.03;0.25;0.77;0.77;0.37;0.00;0.77;0.00;0.00;0.37;-0.00
3.00;-0.52;-0.38;0.00;0.53;0.00;0.00;0.38;0.00;0.00;0.03;0.25;0.52;0.52;0.38;0.00;0.52;0.00;0.00;0.38;-0.00
4.00;-1.03;-0.39;0.00;1.05;0.00;0.00;0.39;0.00;0.00;0.04;0.25;1.03;1.03;0.39;0.00;1.03;0.00;0.00;0.39;-0.00
5.00;-1.03;-0.41;0.00;1.05;0.00;0.00;0.41;0.00;0.00;0.04;0.25;1.03;1.03;0.41;0.00;1.03;0.00;0.00;0.41;-0.00
6.00;-0.77;-0.38;0.00;0.79;0.00;0.00;0.38;0.00;0.00;0.04;0.25;0.77;0.77;0.38;0.00;0.77;0.00;0.00;0.38;-0.00
7.00;-0.77;-0.40;0.00;0.79;0.00;0.00;0.40;0.00;0.00;0.04;0.25;0.77;0.77;0.40;0.00;0.77;0.00;0.00;0.40;-0.00
8.00;-1.29;-0.37;0.00;1.32;0.00;0.00;0.37;0.00;0.00;0.04;0.25;1.29;1.29;0.37;0.00;1.29;0.00;0.00;0.37;-0.00
9.00;-0.52;-0.37;0.00;0.53;0.00;0.00;0.37;0.00;0.00;0.03;0.25;0.52;0.52;0.37;0.00;0.52;0.00;0.00;0.37;-0.00
10.00;-1.03;-0.40;0.00;1.05;0.00;0.00;0.40;0.00;0.00;0.04;0.25;1.03;1.03;0.40;0.00;1.03;0.00;0.00;0.40;-0.00
11.00;-1.03;-0.37;0.00;1.05;0.00;0.00;0.37;0.00;0.00;0.04;0.25;1.03;1.03;0.37;0.00;1.03;0.00;0.00;0.37;-0.00
12.00;-0.77;-0.37;0.00;0.79;0.00;0.00;0.37;0.00;0.00;0.03;0.25;0.77;0.77;0.37;0.00;0.77;0.00;0.00;0.37;-0.00
13.00;-1.03;-0.39;0.00;1.05;0.00;0.00;0.39;0.00;0.00;0.04;0.25;1.03;1.03;0.39;0.00;1.03;0.00;0.00;0.39;-0.00
14.00;-1.03;-0.38;0.00;1.05;0.00;0.00;0.38;0.00;0.00;0.04;0.25;1.03;1.03;0.38;0.00;1.03;0.00;0.00;0.38;-0.00
15.00;-1.29;-0.38;0.00;1.32;0.00;0.00;0.38;0.00;0.00;0.04;0.25;1.29;1.29;0.38;0.00;1.29;0.00;0.00;0.38;-0.00
16.00;-0.26;-0.38;0.00;0.26;0.00;0.00;0.38;0.00;0.00;0.03;0.25;0.26;0.26;0.38;0.00;0.26;0.00;0.00;0.38;-0.00
17.00;-1.55;-0.40;0.00;1.58;0.00;0.00;0.40;0.00;0.00;0.05;0.25;1.55;1.55;0.40;0.00;1.55;0.00;0.00;0.40;-0.00
18.00;-1.55;-0.38;0.00;1.58;0.00;0.00;0.38;0.00;0.00;0.05;0.25;1.55;1.55;0.38;0.00;1.55;0.00;0.00;0.38;-0.00
19.00;-1.03;-0.38;0.00;1.05;0.00;0.00;0.38;0.00;0.00;0.04;0.25;1.03;1.03;0.38;0.00;1.03;0.00;0.00;0.38;-0.00
20.00;-3.61;-0.50;0.00;3.68;0.00;0.00;0.50;0.00;0.00;0.09;0.25;3.61;3.61;0.50;0.00;3.61;0.00;0.00;0.50;-0.00
21.00;-4.12;-1.67;0.00;4.21;0.00;0.00;1.67;0.00;0.00;0.17;0.25;4.12;4.12;1.67;0.00;4.12;0.00;0.00;1.67;-0.00
22.00;-0.26;-0.73;0.00;0.26;0.00;0.00;0.73;0.00;0.00;0.05;0.25;0.26;0.26;0.73;0.00;0.26;0.00;0.00;0.73;-0.00
23.00;-2.32;-0.73;0.00;2.37;0.00;0.00;0.73;0.00;0.00;0.08;0.25;2.32;2.32;0.73;0.00;2.32;0.00;0.00;0.73;-0.00
24.00;-1.80;-0.82;0.01;1.84;0.00;0.00;0.81;0.00;0.00;0.08;0.25;1.80;1.80;0.82;0.01;1.80;0.00;0.00;0.81;-0.00
25.00;-0.52;-0.39;0.03;0.53;0.00;0.00;0.37;0.00;0.00;0.03;0.25;0.52;0.52;0.39;0.03;0.52;0.00;0.00;0.37;-0.00
26.00;-1.03;-0.38;0.06;1.05;0.00;0.00;0.32;0.00;0.00;0.04;0.25;1.03;1.03;0.38;0.06;1.03;0.00;0.00;0.32;-0.00
27.00;-1.81;-0.21;0.09;1.84;0.00;0.00;0.12;0.00;0.00;0.03;0.25;1.81;1.81;0.21;0.09;1.81;0.00;0.00;0.12;-0.00
28.00;-1.29;-0.28;0.13;1.32;0.00;0.00;0.16;0.00;0.00;0.03;0.25;1.29;1.29;0.28;0.13;1.29;0.00;0.00;0.16;-0.00
29.00;-0.52;-0.54;0.17;0.53;0.00;0.00;0.37;0.00;0.00;0.03;0.25;0.52;0.52;0.54;0.17;0.52;0.00;0.00;0.37;-0.00
30.00;-1.29;-0.35;0.27;1.32;0.00;0.00;0.08;0.00;0.00;0.02;0.25;1.29;1.29;0.35;0.27;1.29;0.00;0.00;0.08;-0.00
31.00;-1.03;-0.32;0.30;1.05;0.00;0.00;0.03;0.00;0.00;0.02;0.25;1.03;1.03;0.32;0.30;1.03;0.00;0.00;0.03;-0.00
32.00;-1.03;-0.32;0.30;1.05;0.00;0.00;0.02;0.00;0.00;0.02;0.25;1.03;1.03;0.32;0.30;1.03;0.00;0.00;0.02;-0.00
33.00;-0.52;-0.32;0.25;0.53;0.00;0.00;0.07;0.00;0.00;0.01;0.25;0.52;0.52;0.32;0.25;0.52;0.00;0.00;0.07;-0.00
34.00;-1.03;-0.44;0.22;1.05;0.00;0.00;0.22;0.00;0.00;0.03;0.25;1.03;1.03;0.44;0.22;1.03;0.00;0.00;0.22;-0.00
35.00;-1.03;-0.57;0.18;1.05;0.00;0.00;0.39;0.00;0.00;0.04;0.25;1.03;1.03;0.57;0.18;1.03;0.00;0.00;0.39;-0.00
36.00;-0.52;-0.18;0.20;0.53;0.00;0.00;0.00;0.01;0.00;0.01;0.25;0.52;0.52;0.18;0.20;0.52;0.00;0.00;0.00;-0.01
37.00;-1.29;-0.90;0.25;1.32;0.00;0.00;0.65;0.00;0.00;0.06;0.25;1.29;1.29;0.90;0.25;1.29;0.00;0.00;0.65;-0.00
38.00;-1.03;-1.84;0.32;1.05;0.00;0.00;1.52;0.00;0.00;0.11;0.25;1.03;1.03;1.84;0.32;1.03;0.00;0.00;1.52;-0.00
39.00;-1.03;-1.74;0.35;1.05;0.00;0.00;1.39;0.00;0.00;0.10;0.25;1.03;1.03;1.74;0.35;1.03;0.00;0.00;1.39;-0.00
40.00;-0.77;-0.96;0.34;0.79;0.00;0.00;0.61;0.00;0.00;0.05;0.25;0.77;0.77;0.96;0.34;0.77;0.00;0.00;0.61;-0.00
41.00;-1.03;-0.83;0.36;1.05;0.00;0.00;0.47;0.00;0.00;0.04;0.25;1.03;1.03;0.83;0.36;1.03;0.00;0.00;0.47;-0.00
42.00;-2.06;-1.81;0.30;2.10;0.00;0.00;1.52;0.00;0.00;0.13;0.25;2.06;2.06;1.81;0.30;2.06;0.00;0.00;1.52;-0.00
43.00;0.00;-1.40;0.31;0.00;0.00;0.00;1.10;0.00;0.00;0.07;0.25;-0.00;0.00;1.40;0.31;0.00;0.00;0.00;1.10;-0.00
44.00;-1.29;-0.78;0.29;1.32;0.00;0.00;0.49;0.00;0.00;0.05;0.25;1.29;1.29;0.78;0.29;1.29;0.00;0.00;0.49;-0.00
45.00;-0.77;-0.91;0.37;0.79;0.00;0.00;0.54;0.00;0.00;0.05;0.25;0.77;0.77;0.91;0.37;0.77;0.00;0.00;0.54;-0.00
46.00;-0.26;-0.24;0.56;0.26;0.00;0.00;0.00;0.31;0.00;-0.01;0.25;0.26;0.26;0.24;0.56;0.26;0.00;0.00;0.00;-0.31
47.00;-1.29;-0.30;0.54;1.32;0.00;0.00;0.00;0.25;0.00;0.01;0.25;1.29;1.29;0.30;0.54;1.29;0.00;0.00;0.00;-0.25
48.00;-2.06;-0.40;0.68;2.10;0.00;0.00;0.00;0.28;0.00;0.02;0.25;2.06;2.06;0.40;0.68;2.06;0.00;0.00;0.00;-0.28
49.00;-0.52;-0.57;0.56;0.53;0.00;0.00;0.00;0.00;0.00;0.01;0.25;0.52;0.52;0.57;0.56;0.52;0.00;0.00;0.00;-0.00
50.00;-2.32;-2.08;0.51;2.37;0.00;0.00;1.57;0.00;0.00;0.13;0.25;2.32;2.32;2.08;0.51;2.32;0.00;0.00;1.57;-0.00
51.00;0.00;-0.54;0.51;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.25;-0.00;0.00;0.54;0.51;0.00;0.00;0.00;0.03;-0.00
52.00;0.00;-1.38;0.73;0.00;0.00;0.00;0.65;0.00;0.00;0.04;0.25;-0.00;0.00;1.38;0.73;0.00;0.00;0.00;0.65;-0.00
53.00;-2.58;-0.50;0.73;2.63;0.00;0.00;0.00;0.23;0.00;0.03;0.25;2.58;2.58;0.50;0.73;2.58;0.00;0.00;0.00;-0.23
54.00;-1.29;-0.42;0.70;1.32;0.00;0.00;0.00;0.29;0.00;0.01;0.25;1.29;1.29;0.42;0.70;1.29;0.00;0.00;0.00;-0.29
55.00;-1.03;-0.41;0.91;1.05;0.00;0.00;0.00;0.50;0.00;-0.00;0.25;1.03;1.03;0.41;0.91;1.03;0.00;0.00;0.00;-0.50
56.00;-0.77;-0.30;1.36;0.79;0.00;0.00;0.00;1.06;0.00;-0.02;0.25;0.77;0.77;0.30;1.36;0.77;0.00;0.00;0.00;-1.06
57.00;-1.03;-0.40;1.43;1.05;0.00;0.00;0.00;1.03;0.00;-0.02;0.25;1.03;1.03;0.40;1.43;1.03;0.00;0.00;0.00;-1.03
58.00;0.00;-0.34;1.66;0.00;0.00;0.00;0.00;1.32;0.00;-0.04;0.25;-0.00;0.00;0.34;1.66;0.00;0.00;0.00;0.00;-1.32
59.00;-1.29;-0.45;1.99;1.32;0.00;0.00;0.00;1.54;0.00;-0.03;0.25;1.29;1.29;0.45;1.99;1.29;0.00;0.00;0.00;-1.54
60.00;-1.03;-0.40;2.16;1.05;0.00;0.00;0.00;1.76;0.00;-0.04;0.25;1.03;1.03;0.40;2.16;1.03;0.00;0.00;0.00;-1.76
61.00;-1.03;-0.65;2.26;1.05;0.00;0.00;0.00;1.61;0.00;-0.03;0.25;1.03;1.03;0.65;2.26;1.03;0.00;0.00;0.00;-1.61
62.00;-0.52;-0.72;2.01;0.53;0.00;0.00;0.00;1.29;0.00;-0.03;0.25;0.52;0.52;0.72;2.01;0.52;0.00;0.00;0.00;-1.29
63.00;-1.03;-0.34;3.30;1.05;0.00;0.00;0.00;2.97;0.00;-0.08;0.25;1.03;1.03;0.34;3.30;1.03;0.00;0.00;0.00;-2.97
64.00;-1.03;-0.34;2.67;1.05;0.00;0.00;0.00;2.33;0.00;-0.06;0.25;1.03;1.03;0.34;2.67;1.03;0.00;0.00;0.00;-2.33
65.00;-0.26;-0.32;1.61;0.26;0.00;0.00;0.00;1.29;0.00;-0.04;0.25;0.26;0.26;0.32;1.61;0.26;0.00;0.00;0.00;-1.29
66.00;-1.29;-0.26;0.97;1.32;0.00;0.00;0.00;0.71;0.00;-0.00;0.25;1.29;1.29;0.26;0.97;1.29;0.00;0.00;0.00;-0.71
67.00;-1.03;-0.22;0.75;1.05;0.00;0.00;0.00;0.53;0.00;-0.00;0.25;1.03;1.03;0.22;0.75;1.03;0.00;0.00;0.00;-0.53
68.00;-0.52;-0.34;0.53;0.53;0.00;0.00;0.00;0.18;0.00;0.00;0.25;0.52;0.52;0.34;0.53;0.52;0.00;0.00;0.00;-0.18
69.00;-0.77;-0.36;0.34;0.79;0.00;0.00;0.02;0.00;0.00;0.01;0.25;0.77;0.77;0.36;0.34;0.77;0.00;0.00;0.02;-0.00
70.00;-1.03;-0.42;0.10;1.05;0.00;0.00;0.32;0.00;0.00;0.04;0.25;1.03;1.03;0.42;0.10;1.03;0.00;0.00;0.32;-0.00
71.00;-0.77;-0.43;0.24;0.79;0.00;0.00;0.19;0.00;0.00;0.02;0.25;0.77;0.77;0.43;0.24;0.77;0.00;0.00;0.19;-0.00
72.00;-0.52;-0.58;0.24;0.53;0.00;0.00;0.34;0.00;0.00;0.03;0.25;0.52;0.52;0.58;0.24;0.52;0.00;0.00;0.34;-0.00
73.00;-1.81;-0.79;0.27;1.84;0.00;0.00;0.51;0.00;0.00;0.06;0.25;1.81;1.81;0.79;0.27;1.81;0.00;0.00;0.51;-0.00
74.00;-1.29;-0.76;0.35;1.32;0.00;0.00;0.42;0.00;0.00;0.05;0.25;1.29;1.29;0.76;0.35;1.29;0.00;0.00;0.42;-0.00
75.00;-1.29;-0.38;0.34;1.32;0.00;0.00;0.04;0.00;0.00;0.02;0.25;1.29;1.29;0.38;0.34;1.29;0.00;0.00;0.04;-0.00
76.00;-0.77;-0.67;0.21;0.79;0.00;0.00;0.46;0.00;0.00;0.04;0.25;0.77;0.77;0.67;0.21;0.77;0.00;0.00;0.46;-0.00
77.00;-1.29;-0.83;0.17;1.32;0.00;0.00;0.65;0.00;0.00;0.06;0.25;1.29;1.29;0.83;0.17;1.29;0.00;0.00;0.65;-0.00
78.00;-1.29;-1.04;0.19;1.32;0.00;0.00;0.85;0.00;0.00;0.07;0.25;1.29;1.29;1.04;0.19;1.29;0.00;0.00;0.85;-0.00
79.00;-0.52;-1.13;0.15;0.53;0.00;0.00;0.98;0.00;0.00;0.07;0.25;0.52;0.52;1.13;0.15;0.52;0.00;0.00;0.98;-0.00
80.00;-1.03;-1.32;0.11;1.05;0.00;0.00;1.21;0.00;0.00;0.09;0.25;1.03;1.03;1.32;0.11;1.03;0.00;0.00;1.21;-0.00
81.00;-1.81;-1.21;0.09;1.84;0.00;0.00;1.12;0.00;0.00;0.10;0.25;1.81;1.81;1.21;0.09;1.81;0.00;0.00;1.12;-0.00
82.00;-1.29;-1.14;0.06;1.32;0.00;0.00;1.08;0.00;0.00;0.09;0.25;1.29;1.29;1.14;0.06;1.29;0.00;0.00;1.08;-0.00
83.00;-0.52;-1.15;0.02;0.53;0.00;0.00;1.13;0.00;0.00;0.08;0.25;0.52;0.52;1.15;0.02;0.52;0.00;0.00;1.13;-0.00
84.00;-1.03;-1.17;0.00;1.05;0.00;0.00;1.17;0.00;0.00;0.09;0.25;1.03;1.03;1.17;0.00;1.03;0.00;0.00;1.17;-0.00
85.00;-0.77;-1.30;0.00;0.79;0.00;0.00;1.30;0.00;0.00;0.09;0.25;0.77;0.77;1.30;0.00;0.77;0.00;0.00;1.30;-0.00
86.00;-0.26;-1.28;0.00;0.26;0.00;0.00;1.28;0.00;0.00;0.08;0.25;0.26;0.26;1.28;0.00;0.26;0.00;0.00;1.28;-0.00
87.00;-1.29;-1.22;0.00;1.32;0.00;0.00;1.22;0.00;0.00;0.10;0.25;1.29;1.29;1.22;0.00;1.29;0.00;0.00;1.22;-0.00
88.00;-1.03;-3.06;0.00;1.05;0.00;0.00;3.06;0.00;0.00;0.21;0.25;1.03;1.03;3.06;0.00;1.03;0.00;0.00;3.06;-0.00
89.00;-1.29;-1.59;0.00;1.32;0.00;0.00;1.59;0.00;0.00;0.12;0.25;1.29;1.29;1.59;0.00;1.29;0.00;0.00;1.59;-0.00
90.00;-0.77;-1.88;0.00;0.79;0.00;0.00;1.88;0.00;0.00;0.13;0.25;0.77;0.77;1.88;0.00;0.77;0.00;0.00;1.88;-0.00
91.00;-3.09;-1.32;0.00;3.16;0.00;0.00;1.32;0.00;0.00;0.13;0.25;3.09;3.09;1.32;0.00;3.09;0.00;0.00;1.32;-0.00
92.00;0.00;-0.57;0.00;0.00;0.00;0.00;0.57;0.00;0.00;0.04;0.25;-0.00;0.00;0.57;0.00;0.00;0.00;0.00;0.57;-0.00
93.00;0.00;-0.42;0.00;0.00;0.00;0.00;0.42;0.00;0.00;0.03;0.25;-0.00;0.00;0.42;0.00;0.00;0.00;0.00;0.42;-0.00
94.00;0.00;-0.41;0.00;0.00;0.00;0.00;0.41;0.00;0.00;0.03;0.25;-0.00;0.00;0.41;0.00;0.00;0.00;0.00;0.41;-0.00
95.00;-0.26;-0.68;0.00;0.26;0.00;0.00;0.68;0.00;0.00;0.05;0.25;0.26;0.26;0.68;0.00;0.26;0.00;0.00;0.68;-0.00
96.00;-0.52;-0.56;0.00;0.53;0.00;0.00;0.56;0.00;0.00;0.04;0.25;0.52;0.52;0.56;0.00;0.52;0.00;0.00;0.56;-0.00
97.00;-1.29;-0.38;0.00;1.32;0.00;0.00;0.38;0.00;0.00;0.04;0.25;1.29;1.29;0.38;0.00;1.29;0.00;0.00;0.38;-0.00
98.00;-0.77;-0.37;0.00;0.79;0.00;0.00;0.37;0.00;0.00;0.03;0.25;0.77;0.77;0.37;0.00;0.77;0.00;0.00;0.37;-0.00
99.00;-0.52;-0.38;0.00;0.53;0.00;0.00;0.38;0.00;0.00;0.03;0.25;0.52;0.52;0.38;0.00;0.52;0.00;0.00;0.38;-0.00
100.00;-1.03;-0.39;0.00;1.05;0.00;0.00;0.39;0.00;0.00;0.04;0.25;1.03;1.03;0.39;0.00;1.03;0.00;0.00;0.39;-0.00
101.00;-1.03;-0.41;0.00;1.05;0.00;0.00;0.41;0.00;0.00;0.04;0.25;1.03;1.03;0.41;0.00;1.03;0.00;0.00;0.41;-0.00
102.00;-0.77;-0.38;0.00;0.79;0.00;0.00;0.38;0.00;0.00;0.04;0.25;0.77;0.77;0.38;0.00;0.77;0.00;0.00;0.38;-0.00
103.00;-0.77;-0.40;0.00;0.79;0.00;0.00;0.40;0.00;0.00;0.04;0.25;0.77;0.77;0.40;0.00;0.77;0.00;0.00;0.40;-0.00
104.00;-1.29;-0.37;0.00;1.32;0.00;0.00;0.37;0.00;0.00;0.04;0.25;1.29;1.29;0.37;0.00;1.29;0.00;0.00;0.37;-0.00
105.00;-0.52;-0.37;0.00;0.53;0.00;0.00;0.37;0.00;0.00;0.03;0.25;0.52;0.52;0.37;0.00;0.52;0.00;0.00;0.37;-0.00
106.00;-1.03;-0.40;0.00;1.05;0.00;0.00;0.40;0.00;0.00;0.04;0.25;1.03;1.03;0.40;0.00;1.03;0.00;0.00;0.40;-0.00
107.00;-1.03;-0.37;0.00;1.05;0.00;0.00;0.37;0.00;0.00;0.04;0.25;1.03;1.03;0.37;0.00;1.03;0.00;0.00;0.37;-0.00
108.00;-0.77;-0.37;0.00;0.79;0.00;0.00;0.37;0.00;0.00;0.03;0.25;0.77;0.77;0.37;0.00;0.77;0.00;0.00;0.37;-0.00
109.00;-1.03;-0.39;0.00;1.05;0.00;0.00;0.39;0.00;0.00;0.04;0.25;1.03;1.03;0.39;0.00;1.03;0.00;0.00;0.39;-0.00
110.00;-1.03;-0.38;0.00;1.05;0.00;0.00;0.38;0.00;0.00;0.04;0.25;1.03;1.03;0.38;0.00;1.03;0.00;0.00;0.38;-0.00
111.00;-1.29;-0.38;0.00;1.32;0.00;0.00;0.38;0.00;0.00;0.04;0.25;1.29;1.29;0.38;0.00;1.29;0.00;0.00;0.38;-0.00
112.00;-0.26;-0.38;0.00;0.26;0.00;0.00;0.38;0.00;0.00;0.03;0.25;0.26;0.26;0.38;0.00;0.26;0.00;0.00;0.38;-0.00
113.00;-1.55;-0.40;0.00;1.58;0.00;0.00;0.40;0.00;0.00;0.05;0.25;1.55;1.55;0.40;0.00;1.55;0.00;0.00;0.40;-0.00
114.00;-1.55;-0.38;0.00;1.58;0.00;0.00;0.38;0.00;0.00;0.05;0.25;1.55;1.55;0.38;0.00;1.55;0.00;0.00;0.38;-0.00
115.00;-1.03;-0.38;0.00;1.05;0.00;0.00;0.38;0.00;0.00;0.04;0.25;1.03;1.03;0.38;0.00;1.03;0.00;0.00;0.38;-0.00
116.00;-3.61;-0.50;0.00;3.68;0.00;0.00;0.50;0.00;0.00;0.09;0.25;3.61;3.61;0.50;0.00;3.61;0.00;0.00;0.50;-0.00
117.00;-4.12;-1.67;0.00;4.21;0.00;0.00;1.67;0.00;0.00;0.17;0.25;4.12;4.12;1.67;0.00;4.12;0.00;0.00;1.67;-0.00
118.00;-0.26;-0.73;0.00;0.26;0.00;0.00;0.73;0.00;0.00;0.05;0.25;0.26;0.26;0.73;0.00;0.26;0.00;0.00;0.73;-0.00
119.00;-2.32;-0.73;0.00;2.37;0.00;0.00;0.73;0.00;0.00;0.08;0.25;2.32;2.32;0.73;0.00;2.32;0.00;0.00;0.73;-0.00
120.00;-1.80;-0.82;0.01;1.84;0.00;0.00;0.81;0.00;0.00;0.08;0.25;1.80;1.80;0.82;0.01;1.80;0.00;0.00;0.81;-0.00
121.00;-0.52;-0.39;0.03;0.53;0.00;0.00;0.37;0.00;0.00;0.03;0.25;0.52;0.52;0.39;0.03;0.52;0.00;0.00;0.37;-0.00
122.00;-1.03;-0.38;0.06;1.05;0.00;0.00;0.32;0.00;0.00;0.04;0.25;1.03;1.03;0.38;0.06;1.03;0.00;0.00;0.32;-0.00
123.00;-1.81;-0.21;0.09;1.84;0.00;0.00;0.12;0.00;0.00;0.03;0.25;1.81;1.81;0.21;0.09;1.81;0.00;0.00;0.12;-0.00
124.00;-1.29;-0.28;0.13;1.32;0.00;0.00;0.16;0.00;0.00;0.03;0.25;1.29;1.29;0.28;0.13;1.29;0.00;0.00;0.16;-0.00
125.00;-0.52;-0.54;0.17;0.53;0.00;0.00;0.37;0.00;0.00;0.03;0.25;0.52;0.52;0.54;0.17;0.52;0.00;0.00;0.37;-0.00
126.00;-1.29;-0.35;0.27;1.32;0.00;0.00;0.08;0.00;0.00;0.02;0.25;1.29;1.29;0.35;0.27;1.29;0.00;0.00;0.08;-0.00
127.00;-1.03;-0.32;0.30;1.05;0.00;0.00;0.03;0.00;0.00;0.02;0.25;1.03;1.03;0.32;0.30;1.03;0.00;0.00;0.03;-0.00
128.00;-1.03;-0.32;0.30;1.05;0.00;0.00;0.02;0.00;0.00;0.02;0.25;1.03;1.03;0.32;0.30;1.03;0.00;0.00;0.02;-0.00
129.00;-0.52;-0.32;0.25;0.53;0.00;0.00;0.07;0.00;0.00;0.01;0.25;0.52;0.52;0.32;0.25;0.52;0.00;0.00;0.07;-0.00
130.00;-1.03;-0.44;0.22;1.05;0.00;0.00;0.22;0.00;0.00;0.03;0.25;1.03;1.03;0.44;0.22;1.03;0.00;0.00;0.22;-0.00
131.00;-1.03;-0.57;0.18;1.05;0.00;0.00;0.39;0.00;0.00;0.04;0.25;1.03;1.03;0.57;0.18;1.03;0.00;0.00;0.39;-0.00
132.00;-0.52;-0.18;0.20;0.53;0.00;0.00;0.00;0.01;0.00;0.01;0.25;0.52;0.52;0.18;0.20;0.52;0.00;0.00;0.00;-0.01
133.00;-1.29;-0.90;0.25;1.32;0.00;0.00;0.65;0.00;0.00;0.06;0.25;1.29;1.29;0.90;0.25;1.29;0.00;0.00;0.65;-0.00
134.00;-1.03;-1.84;0.32;1.05;0.00;0.00;1.52;0.00;0.00;0.11;0.25;1.03;1.03;1.84;0.32;1.03;0.00;0.00;1.52;-0.00
135.00;-1.03;-1.74;0.35;1.05;0.00;0.00;1.39;0.00;0.00;0.10;0.25;1.03;1.03;1.74;0.35;1.03;0.00;0.00;1.39;-0.00
136.00;-0.77;-0.96;0.34;0.79;0.00;0.00;0.61;0.00;0.00;0.05;0.25;0.77;0.77;0.96;0.34;0.77;0.00;0.00;0.61;-0.00
137.00;-1.03;-0.83;0.36;1.05;0.00;0.00;0.47;0.00;0.00;0.04;0.25;1.03;1.03;0.83;0.36;1.03;0.00;0.00;0.47;-0.00
138.00;-2.06;-1.81;0.30;2.10;0.00;0.00;1.52;0.00;0.00;0.13;0.25;2.06;2.06;1.81;0.30;2.06;0.00;0.00;1.52;-0.00
139.00;0.00;-1.40;0.31;0.00;0.00;0.00;1.10;0.00;0.00;0.07;0.25;-0.00;0.00;1.40;0.31;0.00;0.00;0.00;1.10;-0.00
140.00;-1.29;-0.78;0.29;1.32;0.00;0.00;0.49;0.00;0.00;0.05;0.25;1.29;1.29;0.78;0.29;1.29;0.00;0.00;0.49;-0.00
141.00;-0.77;-0.91;0.37;0.79;0.00;0.00;0.54;0.00;0.00;0.05;0.25;0.77;0.77;0.91;0.37;0.77;0.00;0.00;0.54;-0.00
142.00;-0.26;-0.24;0.56;0.26;0.00;0.00;0.00;0.31;0.00;-0.01;0.25;0.26;0.26;0.24;0.56;0.26;0.00;0.00;0.00;-0.31
143.00;-1.29;-0.30;0.54;1.32;0.00;0.00;0.00;0.25;0.00;0.01;0.25;1.29;1.29;0.30;0.54;1.29;0.00;0.00;0.00;-0.25
144.00;-2.06;-0.40;0.68;2.10;0.00;0.00;0.00;0.28;0.00;0.02;0.25;2.06;2.06;0.40;0.68;2.06;0.00;0.00;0.00;-0.28
145.00;-0.52;-0.57;0.56;0.53;0.00;0.00;0.00;0.00;0.00;0.01;0.25;0.52;0.52;0.57;0.56;0.52;0.00;0.00;0.00;-0.00
146.00;-2.32;-2.08;0.51;2.37;0.00;0.00;1.57;0.00;0.00;0.13;0.25;2.32;2.32;2.08;0.51;2.32;0.00;0.00;1.57;-0.00
147.00;0.00;-0.54;0.51;0.00;0.00;0.00;0.03;0.00;0.00;0.00;0.25;-0.00;0.00;0.54;0.51;0.00;0.00;0.00;0.03;-0.00
148.00;0.00;-1.38;0.73;0.00;0.00;0.00;0.65;0.00;0.00;0.04;0.25;-0.00;0.00;1.38;0.73;0.00;0.00;0.00;0.65;-0.00
149.00;-2.58;-0.50;0.73;2.63;0.00;0.00;0.00;0.23;0.00;0.03;0.25;2.58;2.58;0.50;0.73;2.58;0.00;0.00;0.00;-0.23
150.00;-1.29;-0.42;0.70;1.32;0.00;0.00;0.00;0.29;0.00;0.01;0.25;1.29;1.29;0.42;0.70;1.29;0.00;0.00;0.00;-0.29
151.00;-1.03;-0.41;0.91;1.05;0.00;0.00;0.00;0.50;0.00;-0.00;0.25;1.03;1.03;0.41;0.91;1.03;0.00;0.00;0.00;-0.50
152.00;-0.77;-0.30;1.36;0.79;0.00;0.00;0.00;1.06;0.00;-0.02;0.25;0.77;0.77;0.30;1.36;0.77;0.00;0.00;0.00;-1.06
153.00;-1.03;-0.40;1.43;1.05;0.00;0.00;0.00;1.03;0.00;-0.02;0.25;1.03;1.03;0.40;1.43;1.03;0.00;0.00;0.00;-1.03
154.00;0.00;-0.34;1.66;0.00;0.00;0.00;0.00;1.32;0.00;-0.04;0.25;-0.00;0.00;0.34;1.66;0.00;0.00;0.00;0.00;-1.32
155.00;-1.29;-0.45;1.99;1.32;0.00;0.00;0.00;1.54;0.00;-0.03;0.25;1.29;1.29;0.45;1.99;1.29;0.00;0.00;0.00;-1.54
156.00;-1.03;-0.40;2.16;1.05;0.00;0.00;0.00;1.76;0.00;-0.04;0.25;1.03;1.03;0.40;2.16;1.03;0.00;0.00;0.00;-1.76
157.00;-1.03;-0.65;2.26;1.05;0.00;0.00;0.00;1.61;0.00;-0.03;0.25;1.03;1.03;0.65;2.26;1.03;0.00;0.00;0.00;-1.61
