Time step;Heat demand;Electricity demand;producer2;storage2Discharge;storage2Charge;ElecBuy;ElecSell;storage2 SOC;Energy price [EUR];Total costs [EUR];CO2 emissions [kg CO2/kWh];
171,0000;-29,8651;-8,7506;33,5563;0,0071;0,0000;8,7435;0,0000;0,0214;0,3000;99,6261;304,7175
172,0000;-24,6033;-9,9924;27,6442;0,0071;0,0000;9,9853;0,0000;0,0195;0,3000;100,7834;307,2968
173,0000;-22,7748;-11,2640;25,5897;0,0065;0,0000;11,2575;0,0000;0,0177;0,3000;102,0058;309,9231
174,0000;-20,0998;-9,6492;22,5841;0,0066;0,0000;9,6427;0,0000;0,0159;0,3000;103,0627;312,2062
175,0000;-13,9630;-7,4007;15,6887;0,0058;0,0000;7,3949;0,0000;0,0142;0,3000;103,8491;313,8748
176,0000;-24,6742;-7,4352;27,7239;0,0052;0,0000;7,4300;0,0000;0,0127;0,3000;104,8160;316,1553
177,0000;-28,2789;-8,4081;31,7741;0,0035;0,0000;8,4045;0,0000;0,0113;0,3000;105,9158;318,7559
178,0000;-20,6524;-7,7487;23,2050;0,0031;0,0000;7,7456;0,0000;0,0104;0,3000;106,8396;320,8456
179,0000;-26,2781;-8,0469;29,5259;0,0039;0,0000;8,0430;0,0000;0,0096;0,3000;107,8790;323,2897
180,0000;-23,3988;-7,7891;26,2908;0,0035;0,0000;7,7856;0,0000;0,0085;0,3000;108,8514;325,5400
181,0000;-14,0353;-5,7619;15,7700;0,0033;0,0000;5,7586;0,0000;0,0076;0,3000;109,5163;327,0188
182,0000;-24,7313;-5,0115;27,7880;0,0029;0,0000;5,0086;0,0000;0,0068;0,3000;110,3025;329,0156
183,0000;-27,2675;-5,0789;30,6377;0,0026;0,0000;5,0763;0,0000;0,0060;0,3000;111,1359;331,1643
184,0000;-16,3627;-5,0048;18,3850;0,0020;0,0000;5,0029;0,0000;0,0053;0,3000;111,7828;332,6856
185,0000;-18,3048;-5,1489;20,5672;0,0023;0,0000;5,1466;0,0000;0,0048;0,3000;112,4726;334,3341
186,0000;-27,9966;-5,4064;31,4568;0,0029;0,0000;5,4034;0,0000;0,0042;0,3000;113,3427;336,5630
187,0000;-20,8878;-5,2229;23,4694;0,0031;0,0000;5,2197;0,0000;0,0034;0,3000;114,0809;338,3667
188,0000;-11,2022;-5,1199;12,5867;0,0098;0,0000;5,1100;0,0000;0,0026;0,3000;114,6501;339,6079
189,0000;-22,6451;-5,1347;25,4439;0,0000;0,0000;5,1347;0,0000;0,0000;0,2375;115,3309;341,5013
190,0000;-28,3988;-5,1623;31,9087;0,0000;0,0000;5,1623;0,0000;0,0000;0,1750;116,0282;343,7244
191,0000;-18,8407;-4,8374;21,1694;0,0000;0,0000;4,8374;0,0000;0,0000;0,1125;116,4771;345,3667
