demandHeat;demandElectricity;GasBoiler1;GasBoiler2;PV2;Battery2Discharge;Battery2Charge;PV3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;CHP4;SolarThermic5;CHP5;ElecBuy;ElecSell;HeatBuy;HeatSell;Battery2SOC;ThermalStorage3SOC;Cost;
-13.99;-6.69;0.00;0.00;0.54;1.44;0.00;1.30;5.55;0.00;0.00;12.07;1.08;0.00;0.00;0.10;0.00;0.00;10.26;31.74;0.81
-14.14;-7.08;0.00;0.00;0.38;1.63;0.00;0.92;4.46;0.00;0.00;14.62;0.77;0.00;0.00;0.09;0.00;0.00;9.89;30.20;0.99
-11.34;-6.53;0.00;0.00;0.26;2.11;0.00;0.62;3.18;0.00;0.00;12.54;0.51;0.00;0.00;0.09;0.00;0.00;9.46;28.96;0.85
-11.60;-6.28;0.00;0.00;0.16;2.04;0.00;0.39;3.31;0.00;0.00;13.06;0.33;0.00;0.00;0.09;0.00;0.00;8.90;28.07;0.88
-18.32;-6.85;0.00;0.00;0.10;1.34;0.00;0.25;7.06;0.00;0.00;18.12;0.21;0.00;0.00;0.10;0.00;0.00;8.37;27.16;1.23
-17.48;-6.68;0.00;0.00;0.08;1.38;0.00;0.18;6.51;0.00;0.00;17.73;0.15;0.00;0.00;0.10;0.00;0.00;8.01;25.19;1.20
-12.31;-5.91;0.00;0.00;0.05;1.86;0.00;0.13;3.86;0.00;0.00;13.68;0.11;0.00;0.00;0.09;0.00;0.00;7.65;23.39;0.92
-13.66;-6.03;0.00;0.00;0.03;1.73;0.00;0.07;4.57;0.00;0.00;14.82;0.06;0.00;0.00;0.09;0.00;0.00;7.16;22.31;1.00
-12.10;-6.04;0.00;0.00;0.00;2.13;0.00;0.01;3.72;0.00;0.00;13.72;0.01;0.00;0.00;0.09;0.00;0.00;6.71;21.04;0.93
-8.22;-5.35;0.00;0.00;0.00;2.82;0.00;0.00;2.71;0.00;0.00;9.04;0.00;0.00;0.00;0.09;0.00;0.00;6.15;20.01;0.61
-12.90;-5.23;0.00;0.00;0.00;1.75;0.00;0.00;5.40;0.00;0.00;12.30;0.00;0.00;0.00;0.09;0.00;0.00;5.40;19.26;0.83
-14.11;-5.11;0.00;0.00;0.00;1.66;0.00;0.00;6.67;0.00;0.00;12.20;0.00;0.00;0.00;0.09;0.00;0.00;4.94;17.76;0.82
-9.38;-5.51;0.00;0.00;0.00;2.83;0.00;0.00;3.56;0.00;0.00;9.55;0.00;0.00;0.00;0.09;0.00;0.00;4.51;15.91;0.64
-9.99;-4.66;0.00;0.00;0.00;2.24;0.00;0.00;4.71;0.00;0.00;8.66;0.00;0.00;0.00;0.09;0.00;0.00;3.76;14.92;0.58
-14.23;-5.02;0.00;0.00;0.00;2.03;0.00;0.00;7.74;0.00;0.00;10.65;0.00;0.00;0.00;0.09;0.00;0.00;3.17;13.61;0.72
-12.09;-4.61;0.00;0.00;0.00;2.25;0.00;0.00;6.94;0.00;0.00;8.44;0.00;0.00;0.00;0.09;0.00;0.00;2.64;11.46;0.56
-7.95;-4.09;0.00;0.00;0.00;2.68;0.00;0.00;4.78;0.00;0.00;5.19;0.00;0.00;0.00;0.10;0.00;0.00;2.04;9.53;0.34
-11.39;-4.10;0.00;0.00;0.00;2.47;0.00;0.00;7.97;0.00;0.00;5.61;0.00;0.00;0.00;0.00;0.00;0.00;1.34;8.21;0.39
-14.06;-3.84;0.00;0.00;0.00;2.61;0.00;0.00;11.48;0.00;0.00;4.23;0.00;0.00;0.00;0.00;0.00;0.00;0.69;5.99;0.29
-10.09;-3.66;0.00;0.00;0.00;0.00;0.00;0.00;10.09;0.00;0.00;0.00;0.00;0.00;3.66;0.00;0.00;0.00;0.00;2.80;0.41
-10.10;-2.76;0.00;0.00;0.00;0.00;1.66;0.00;0.00;2.21;4.93;0.00;0.00;0.00;9.35;0.00;0.00;0.00;0.00;0.00;0.47
-10.60;-2.73;0.00;0.00;0.00;0.00;1.50;0.00;0.00;1.56;4.87;0.00;0.00;0.00;9.10;0.00;0.00;0.00;0.39;0.50;0.46
-7.48;-2.89;0.00;0.00;0.00;0.00;1.50;0.00;0.00;2.19;3.87;0.00;0.00;0.00;8.25;0.00;0.00;0.00;0.75;0.85;0.41
-7.37;-3.24;0.00;0.00;0.00;0.00;1.24;0.00;0.00;2.99;4.14;0.00;0.00;0.00;8.62;0.00;0.00;0.00;1.10;1.34;0.43
-11.13;-3.40;0.00;0.00;0.00;0.00;1.06;0.00;0.00;2.62;5.50;0.00;0.00;0.00;9.96;0.00;0.00;0.00;1.40;2.02;0.50
-12.40;-3.30;0.00;0.00;0.00;0.00;0.96;0.00;0.00;2.31;5.88;0.00;0.00;0.00;10.14;0.00;0.00;0.00;1.65;2.61;0.51
-9.01;-3.04;0.00;0.00;0.00;0.00;0.92;0.00;0.00;2.07;4.43;0.00;0.00;0.00;8.39;0.00;0.00;0.00;1.88;3.12;0.42
-6.91;-2.90;0.00;0.00;0.00;0.00;0.89;0.00;0.00;2.15;3.62;0.00;0.00;0.00;7.41;0.00;0.00;0.00;2.10;3.59;0.37
-8.44;-2.85;0.00;0.00;0.00;0.00;0.84;0.00;0.00;2.36;4.32;0.00;0.00;0.00;8.02;0.00;0.00;0.00;2.31;4.07;0.40
-11.09;-2.92;0.00;0.00;0.00;0.00;0.82;0.00;0.00;3.05;5.65;0.00;0.00;0.00;9.40;0.00;0.00;0.00;2.51;4.61;0.47
-9.19;-2.75;0.00;0.00;0.00;0.00;0.82;0.00;0.00;3.75;5.18;0.00;0.00;0.00;8.75;0.00;0.00;0.00;2.70;5.29;0.44
-7.68;-2.55;0.00;0.00;0.00;0.00;0.82;0.00;0.00;4.28;4.78;0.00;0.00;0.00;8.15;0.00;0.00;0.00;2.90;6.14;0.41
-8.90;-2.51;0.00;0.00;0.00;0.00;0.80;0.00;0.00;3.93;5.13;0.00;0.00;0.00;8.44;0.00;0.00;0.00;3.09;7.10;0.42
-13.04;-2.71;0.00;0.00;0.00;0.00;0.77;0.00;0.00;3.18;6.49;0.00;0.00;0.00;9.96;0.00;0.00;0.00;3.28;7.99;0.50
-11.01;-2.72;0.00;0.00;0.00;0.00;0.75;0.00;0.00;3.67;5.87;0.00;0.00;0.00;9.35;0.00;0.00;0.00;3.46;8.70;0.47
-8.91;-2.61;0.00;0.00;0.00;0.00;0.77;0.00;0.00;4.41;5.33;0.00;0.00;0.00;8.71;0.00;0.00;0.00;3.64;9.53;0.44
